date,dateymd,status,Total,Andaman & Nicobar Island,Andhra Pradesh,Arunanchal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Daman & Diu,NCT of Delhi,Dadara & Nagar Havelli,Goa,Gujarat,Himachal Pradesh,Haryana,Jharkhand,Jammu & Kashmir,Karnataka,Kerala,Lakshadweep,Maharashtra,Meghalaya,Manipur,Madhya Pradesh,Mizoram,Nagaland,Odisha,Punjab,Puducherry,Rajasthan,Sikkim,Telangana,Tamil Nadu,Tripura,Uttar Pradesh,Uttarakhand,West Bengal
22-Nov-20,2020-11-22,Recovered,41405,12,1631,35,175,606,119,995,0,6154,4,167,1167,644,2235,273,579,1537,6227,0,4060,99,205,1212,48,66,905,497,88,2004,41,1296,2010,95,2187,251,3726
23-Nov-20,2020-11-23,Recovered,42195,13,1390,64,131,480,72,1514,0,7216,3,104,1234,785,2567,303,608,1645,5425,0,3729,57,356,1120,33,38,913,731,57,2288,61,1015,1904,90,2060,428,3687
24-Nov-20,2020-11-24,Recovered,37765,11,1447,55,121,746,66,919,0,4943,3,85,1286,463,1943,191,495,1949,5149,0,4086,59,151,1112,95,50,648,439,39,2214,31,1097,1910,27,2032,173,3646
25-Nov-20,2020-11-25,Recovered,36582,15,1176,66,117,350,77,0,0,5361,4,61,1283,99,1972,316,570,1333,5770,0,4844,37,115,996,21,66,728,444,45,2144,44,1150,1873,72,1328,444,3605
26-Nov-20,2020-11-26,Recovered,39723,12,1081,72,142,595,80,2454,0,4937,3,111,1302,913,2267,218,471,1067,5970,0,4815,36,158,1199,33,131,737,467,21,2179,20,961,1797,73,1518,317,3537
27-Nov-20,2020-11-27,Recovered,41177,17,1205,41,160,654,85,3985,0,5937,8,152,1388,490,2484,195,596,1451,4544,0,4089,82,208,1152,15,211,908,541,46,2194,40,702,1494,58,2058,391,3496
28-Nov-20,2020-11-28,Recovered,42275,10,1186,53,122,668,160,2734,0,6512,4,163,1523,270,2421,216,632,2132,5275,0,3937,129,197,1317,58,25,802,576,41,2178,31,952,1453,69,2527,342,3487
29-Nov-20,2020-11-29,Recovered,45152,19,3787,41,96,537,69,1600,0,6325,3,135,1451,940,2794,214,491,1530,5861,0,4362,126,198,1508,15,174,707,664,72,2556,35,948,1471,0,2618,278,3445
30-Nov-20,2020-11-30,Recovered,42282,13,934,47,110,547,144,2309,0,5824,6,150,1401,855,2120,288,483,2209,6055,0,4196,75,165,1576,59,188,809,572,52,2762,23,1058,1456,162,2472,352,2730
01-Dec-20,2020-12-01,Recovered,38355,16,1094,0,135,567,103,2164,0,5036,3,128,1547,0,2461,227,503,886,6151,0,6290,158,0,0,73,108,669,812,0,3007,0,894,1411,34,0,538,3340
