date,dateymd,status,Total,Andaman & Nicobar Island,Andhra Pradesh,Arunanchal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Daman & Diu,NCT of Delhi,Dadara & Nagar Havelli,Goa,Gujarat,Himachal Pradesh,Haryana,Jharkhand,Jammu & Kashmir,Karnataka,Kerala,Lakshadweep,Maharashtra,Meghalaya,Manipur,Madhya Pradesh,Mizoram,Nagaland,Odisha,Punjab,Puducherry,Rajasthan,Sikkim,Telangana,Tamil Nadu,Tripura,Uttar Pradesh,Uttarakhand,West Bengal
06-Jul-20,2020-07-06,Confirmed,22500,16,1322,1,786,280,21,98,0,1379,27,52,735,14,499,47,246,1843,193,0,5368,16,24,354,11,35,456,208,65,524,0,1831,3827,111,929,37,861
07-Jul-20,2020-07-07,Confirmed,23147,6,1178,6,814,385,5,110,0,2008,27,90,778,6,495,164,256,1498,272,0,5134,6,40,343,1,19,571,258,32,716,2,1879,3616,24,1332,69,850
08-Jul-20,2020-07-08,Confirmed,25561,2,1062,11,696,749,15,111,0,2033,15,136,783,18,691,116,330,2062,301,0,6603,6,5,409,5,13,527,158,110,659,6,1924,3756,57,1188,28,986
09-Jul-20,2020-07-09,Confirmed,25790,7,1555,15,568,704,16,140,0,2187,14,112,861,39,674,134,240,2228,339,0,6875,13,15,305,0,16,577,233,49,500,1,1410,4231,16,1206,47,1088
10-Jul-20,2020-07-10,Confirmed,27762,0,1608,33,936,352,13,166,0,2089,14,100,875,31,570,250,387,2313,416,0,7862,73,132,316,23,59,755,217,72,611,0,1278,3680,142,1338,68,1198
11-Jul-20,2020-07-11,Confirmed,27757,0,1813,6,535,709,13,65,0,1781,14,117,872,11,648,145,268,2798,488,0,8139,76,11,544,1,16,570,230,65,574,26,1178,3965,31,1392,44,1344
12-Jul-20,2020-07-12,Confirmed,29106,7,1933,19,735,1266,10,184,0,1573,16,85,879,31,658,97,357,2627,435,0,7827,33,16,431,4,26,595,234,81,644,4,1269,4244,105,1384,120,1560
13-Jul-20,2020-07-13,Confirmed,28178,3,1935,27,1001,1116,29,184,0,1246,25,130,902,30,689,203,314,2738,449,0,6497,21,17,575,2,71,616,357,50,544,2,1550,4328,26,1654,71,1435
14-Jul-20,2020-07-14,Confirmed,29917,5,1916,75,859,1432,12,114,0,1606,16,170,915,66,699,262,346,2496,608,0,6741,2,46,798,5,51,543,333,63,635,45,1524,4526,90,1594,78,1390
15-Jul-20,2020-07-15,Confirmed,32607,5,2432,29,1088,1320,19,177,0,1647,17,198,925,32,678,337,493,3176,623,0,7975,19,28,638,0,6,618,288,65,866,11,1597,4496,98,1659,99,1589
16-Jul-20,2020-07-16,Confirmed,35468,4,2593,52,892,1385,16,198,0,1652,18,157,919,36,696,221,490,4169,722,0,8641,40,64,735,34,14,494,295,147,737,13,1676,4549,98,2058,197,1690
17-Jul-20,2020-07-17,Confirmed,34820,0,2602,66,1218,1742,25,249,0,1462,32,196,949,40,795,313,601,3693,791,0,8308,26,36,704,10,40,718,348,89,615,32,1478,4538,118,1722,120,1894
18-Jul-20,2020-07-18,Confirmed,37411,4,3963,41,1117,1667,31,243,0,1475,45,180,960,40,750,289,441,4537,593,0,8348,15,91,681,2,22,591,350,58,711,19,1284,4807,171,1873,174,2198
19-Jul-20,2020-07-19,Confirmed,40235,15,5041,90,1018,1412,26,161,0,1211,37,173,965,64,617,167,701,4120,821,0,9518,32,20,837,0,10,736,308,109,934,10,1296,4979,223,2211,239,2278
20-Jul-20,2020-07-20,Confirmed,36806,4,4074,50,1093,1076,20,191,0,954,21,196,998,110,694,225,751,3648,794,0,8240,19,14,710,13,33,673,410,93,956,22,1198,4985,202,1913,127,2282
21-Jul-20,2020-07-21,Confirmed,39170,5,4944,68,1680,1109,14,133,0,1349,28,174,1026,33,604,418,608,3649,720,0,8336,21,90,785,0,9,647,379,87,983,25,1430,4965,252,2128,207,2261
22-Jul-20,2020-07-22,Confirmed,45601,9,6045,91,972,1502,29,268,0,1227,36,149,1020,61,724,487,453,4764,1038,0,10576,24,45,747,20,54,1078,412,121,961,108,1555,5849,126,2300,451,2291
23-Jul-20,2020-07-23,Confirmed,48443,19,7998,42,1047,1625,20,371,0,1041,45,174,1078,109,789,482,718,5030,1078,0,9895,20,55,632,9,90,1264,438,120,886,22,1567,6472,206,2516,145,2436
24-Jul-20,2020-07-24,Confirmed,48888,19,8147,65,1130,1820,23,449,0,1025,44,190,1068,120,780,400,353,5007,885,0,9615,53,31,736,6,65,1594,477,95,958,17,1640,6785,100,2667,272,2216
25-Jul-20,2020-07-25,Confirmed,50072,31,7813,70,1165,2803,29,363,0,1142,37,146,1081,95,783,277,523,5072,1103,0,9251,59,30,716,29,50,1320,468,139,1120,22,1593,6988,105,2971,244,2404
26-Jul-20,2020-07-26,Confirmed,48932,28,7627,32,1142,2605,35,431,0,1075,49,175,1110,127,794,508,615,5199,927,0,9431,56,59,874,0,50,1376,534,133,1132,46,0,6986,37,3246,143,2341
27-Jul-20,2020-07-27,Confirmed,46484,20,6051,81,1348,2192,23,367,0,613,36,258,1052,94,795,454,470,5324,702,0,7924,36,51,789,0,46,1503,551,85,1134,10,1473,6993,147,3505,224,2112
28-Jul-20,2020-07-28,Confirmed,49631,25,7948,91,1371,2480,24,306,0,1056,44,168,1108,60,749,760,489,5536,1167,0,7717,41,31,628,23,75,1215,609,139,1072,24,1610,6972,221,3458,259,2134
29-Jul-20,2020-07-29,Confirmed,52479,65,10093,80,1348,2328,44,314,0,1035,38,202,1144,73,755,331,540,5503,903,0,9211,5,141,917,11,53,1068,568,166,1144,17,1764,6426,216,3383,279,2294
30-Jul-20,2020-07-30,Confirmed,54968,42,10167,74,2112,2082,38,256,0,1093,35,215,1159,103,623,505,450,6128,506,0,11147,19,47,834,13,53,1203,510,121,1156,14,1811,5864,219,3705,199,2434
31-Jul-20,2020-07-31,Confirmed,57486,78,10376,107,1862,2986,35,336,0,1195,46,209,1153,58,711,915,490,5483,1310,0,10320,20,116,838,0,127,1499,663,174,1147,29,1986,5881,274,4422,118,2496
01-Aug-20,2020-08-01,Confirmed,55117,88,9276,83,1457,3521,28,235,0,1118,45,280,1136,70,793,790,613,5172,1129,0,9601,33,135,808,5,138,1602,944,134,1160,11,2083,5879,252,3587,264,2589
02-Aug-20,2020-08-02,Confirmed,52672,98,8555,24,1178,2762,38,181,0,961,55,337,1101,69,761,455,444,5532,1169,0,9509,18,75,921,57,104,1434,790,200,1167,8,1891,5875,141,3873,146,2739
03-Aug-20,2020-08-03,Confirmed,50488,96,7822,60,2371,2297,43,212,0,805,35,286,1009,115,654,941,590,4752,961,0,8968,28,89,750,26,194,1384,674,176,1145,30,983,5609,0,4441,207,2716
04-Aug-20,2020-08-04,Confirmed,51282,98,9747,32,2886,2464,46,382,0,674,43,259,1020,61,623,570,390,6259,1083,0,7760,15,98,797,6,276,1384,488,165,1124,95,1286,5063,131,2948,208,2752
05-Aug-20,2020-08-05,Confirmed,56626,99,10128,65,2284,2701,64,295,0,1076,45,348,1073,37,752,978,559,5619,1195,0,10309,22,75,652,3,93,1337,841,286,1166,17,2012,5175,122,4078,246,2816
06-Aug-20,2020-08-06,Confirmed,62170,96,10328,93,2372,3416,57,523,0,1299,43,191,1034,131,755,708,499,6805,1298,0,11514,51,124,830,33,82,1699,1035,188,1151,29,2092,5684,98,4586,369,2954
07-Aug-20,2020-08-07,Confirmed,61455,99,10171,101,2679,3646,47,388,0,1192,44,333,1074,103,751,726,473,6670,1251,0,10483,16,249,734,21,77,1833,1039,241,1161,25,2207,5880,128,4404,278,2912
08-Aug-20,2020-08-08,Confirmed,65156,129,10080,68,2218,3992,52,447,0,1404,51,259,1101,114,789,986,463,7178,1420,0,12822,17,169,859,8,31,1643,998,261,1171,6,2256,5883,146,4660,501,2949
09-Aug-20,2020-08-09,Confirmed,62117,139,10820,38,1123,3934,89,293,0,1300,45,506,1078,107,792,688,507,5985,1211,0,12248,39,118,868,41,93,1734,975,259,1169,6,1982,5994,147,4571,230,2939
10-Aug-20,2020-08-10,Confirmed,53016,135,7665,76,2900,3021,80,477,0,707,62,317,1056,92,794,630,470,4267,1184,0,9181,53,100,866,12,230,1528,986,242,1173,44,1256,5914,62,4113,389,2905
11-Aug-20,2020-08-11,Confirmed,61252,139,9024,96,2669,4071,75,360,0,1257,39,415,1118,34,798,683,564,6257,1417,0,11088,27,88,843,3,20,1341,1000,276,1217,3,1896,5834,164,5041,411,2931
12-Aug-20,2020-08-12,Confirmed,67066,136,9597,103,4593,3741,81,567,0,1113,39,480,1152,139,797,788,482,7883,1212,0,12712,37,41,870,25,87,1876,1020,481,1213,17,1897,5871,110,4475,454,2936
13-Aug-20,2020-08-13,Confirmed,64141,137,9996,82,2796,3906,91,478,0,956,46,570,1092,180,793,693,536,6706,1564,0,11813,14,130,1014,1,50,1981,1027,299,1314,1,1931,5835,121,4537,416,2997
14-Aug-20,2020-08-14,Confirmed,65610,149,8943,95,2706,3911,86,529,0,1192,41,476,1087,58,797,1175,540,7908,1569,0,12608,35,86,796,8,154,1977,1077,315,1278,149,1921,5890,164,4512,313,3035
15-Aug-20,2020-08-15,Confirmed,63986,120,8732,51,1057,3536,81,486,0,1276,64,369,1094,119,796,547,532,8818,1608,0,12020,64,192,1019,56,18,2496,1028,359,1287,68,1863,5860,167,4774,325,3074
16-Aug-20,2020-08-16,Confirmed,58096,93,8012,43,1317,2187,93,576,0,652,35,300,1120,163,743,552,449,7040,1530,0,11111,82,179,1022,64,54,2924,1165,378,1317,19,1102,5950,127,4357,235,3066
17-Aug-20,2020-08-17,Confirmed,54298,46,6780,40,2792,2525,114,404,0,787,27,355,1033,18,887,843,422,6317,1725,0,8493,44,118,930,12,61,2244,1489,297,1334,20,894,5890,143,3798,318,3080
18-Aug-20,2020-08-18,Confirmed,64999,84,9652,134,2534,3257,89,808,0,1374,51,339,1126,61,896,1241,434,7665,1758,0,11119,39,78,990,26,65,2239,1705,367,1347,20,1682,5709,205,4218,468,3175
19-Aug-20,2020-08-19,Confirmed,69196,75,9742,75,2116,2884,91,752,0,1398,37,342,1145,176,994,967,708,8642,2333,0,13165,78,111,976,45,38,2589,1683,356,1312,25,1763,5795,236,5076,264,3169
20-Aug-20,2020-08-20,Confirmed,68518,76,9393,116,1735,2451,119,1052,0,1215,34,424,1175,127,996,638,683,7385,1968,0,14647,126,49,1142,14,25,2898,1741,540,1330,58,1724,5986,190,4824,411,3197
21-Aug-20,2020-08-21,Confirmed,68519,67,9544,60,1856,2461,116,873,0,1250,53,385,1204,190,1203,1258,654,7571,1983,0,14161,57,124,1147,21,36,2698,1503,302,1335,46,1457,5995,256,4905,447,3245
22-Aug-20,2020-08-22,Confirmed,70067,61,10276,97,1560,2238,145,704,0,1412,40,306,1212,167,1161,907,610,7330,2172,0,14492,93,83,1226,8,16,2819,1316,518,1310,45,2474,5980,280,5217,483,3232
23-Aug-20,2020-08-23,Confirmed,61749,52,7895,40,1272,2247,142,704,0,1450,36,209,1101,106,1096,1075,666,5938,1908,0,10441,106,114,1263,15,51,2993,1136,410,1345,22,2384,5975,331,5325,558,3274
24-Aug-20,2020-08-24,Confirmed,59696,44,8601,49,1879,1227,117,1136,0,1061,18,139,1067,100,1074,940,428,5851,1242,0,11015,59,116,1292,0,28,2949,1505,337,1346,43,1842,5967,200,4601,405,2967
25-Aug-20,2020-08-25,Confirmed,66873,41,9927,100,1973,1444,174,1287,0,1544,21,392,1096,53,1148,1056,701,8161,2375,0,10425,42,82,1379,35,38,2752,1293,567,1370,29,2579,5951,293,5006,485,2964
26-Aug-20,2020-08-26,Confirmed,75995,40,10830,143,2179,2163,167,1209,0,1693,22,497,1197,167,1397,1137,704,8580,2476,0,14888,32,141,1064,14,26,3371,1513,504,1345,11,3018,5958,329,5640,535,2974
27-Aug-20,2020-08-27,Confirmed,76827,33,10621,78,2036,1860,188,1438,0,1840,42,456,1190,180,1293,1365,655,9386,2406,0,14857,80,140,1317,7,6,3384,1746,504,1345,56,2795,5981,385,5391,728,2997
28-Aug-20,2020-08-28,Confirmed,76657,32,10526,112,2560,1998,160,1245,0,1808,31,523,1272,136,1298,1137,696,8960,2543,0,14427,110,118,1252,29,21,3682,1542,590,1355,34,2932,5996,509,5405,588,2982
29-Aug-20,2020-08-29,Confirmed,78479,31,10548,132,2427,2087,261,1513,0,1954,15,547,1282,144,1391,1299,546,8324,2397,0,16286,43,117,1442,0,46,3252,1470,532,1407,26,2751,6352,443,5633,706,3012
30-Aug-20,2020-08-30,Confirmed,79461,23,10603,157,1980,2078,170,1346,0,2024,32,451,1272,164,1295,1323,786,8852,2154,0,16408,60,152,1558,5,71,3014,1678,571,1450,25,2924,6495,447,6175,664,3019
31-Aug-20,2020-08-31,Confirmed,68766,28,10004,78,3266,1324,191,1411,0,1358,27,414,1280,171,1450,3221,535,6495,1530,0,11852,25,140,1532,3,28,2602,1466,284,1466,25,1873,5956,321,4782,592,2993
01-Sep-20,2020-09-01,Confirmed,78168,28,10368,100,2684,1928,204,1884,0,2312,19,588,1310,139,1694,2177,525,9058,1140,0,15765,72,130,1525,1,53,3025,1516,355,1470,18,2734,5928,509,5343,571,2943
02-Sep-20,2020-09-02,Confirmed,82860,26,10392,148,3555,1969,239,2296,0,2509,44,636,1305,161,1792,1029,641,9860,1547,0,17433,77,125,1424,8,14,3219,1481,391,1511,34,2892,5990,566,5682,836,2976
03-Sep-20,2020-09-03,Confirmed,84156,37,10199,214,3054,1922,276,2284,0,2737,29,713,1325,199,1881,1618,1079,8865,1553,0,18105,109,102,1672,20,49,3631,1526,424,1553,34,2817,5892,590,5662,946,2984
04-Sep-20,2020-09-04,Confirmed,87115,34,10776,201,2891,1978,203,2667,0,2914,51,508,1320,215,1884,1559,1047,9280,2479,0,19218,108,90,1658,6,41,3267,1498,591,1570,105,2478,5976,524,6074,831,2978
05-Sep-20,2020-09-05,Confirmed,90600,35,10825,139,2698,1727,234,2529,0,2973,21,592,1311,188,2289,1758,1251,9746,2655,0,20800,182,184,1636,16,21,3543,1514,394,1566,58,2511,5870,691,6590,950,3042
06-Sep-20,2020-09-06,Confirmed,91725,40,10794,86,1537,1797,261,2100,0,3256,38,374,1335,397,2277,1266,1316,9319,3082,0,23350,89,139,1694,31,50,3810,1946,466,1593,9,2574,5783,603,6518,668,3087
07-Sep-20,2020-09-07,Confirmed,75015,27,8368,180,2785,1369,232,2017,0,2077,15,344,1330,245,2224,1557,1013,5773,1648,0,16429,29,84,1885,21,42,3861,2110,284,1580,29,1802,5776,399,5568,807,3077
08-Sep-20,2020-09-08,Confirmed,89855,33,10601,221,2578,1667,377,2834,0,3609,27,457,1295,171,2286,2676,1355,7866,3026,0,20131,42,96,1864,9,25,3490,1964,433,1590,19,2392,5684,628,6622,658,3091
09-Sep-20,2020-09-09,Confirmed,95536,34,10418,144,2243,1498,332,2818,0,4039,26,621,1329,316,2294,1601,1617,9540,3402,0,23577,121,160,1869,69,130,3748,2137,335,1610,31,2479,5584,582,6568,1117,3107
10-Sep-20,2020-09-10,Confirmed,96762,39,10175,127,2739,1543,283,2748,0,4308,28,639,1332,319,2591,1182,1592,9217,3349,0,23446,99,108,2187,141,261,3991,2459,452,1640,20,2534,5528,535,6988,1015,3112
11-Sep-20,2020-09-11,Confirmed,97655,29,9999,153,2534,1710,305,2963,0,4266,25,555,1344,318,2388,961,1578,9464,2988,0,24886,151,109,2240,20,310,3996,2473,490,1660,17,2426,5519,559,7016,995,3157
12-Sep-20,2020-09-12,Confirmed,94414,27,9901,136,2132,1421,250,3120,0,4321,29,740,1365,445,2783,1420,1698,9140,2885,0,22084,168,152,2347,26,118,3777,2441,419,1669,29,2278,5495,470,6786,1115,3161
13-Sep-20,2020-09-13,Confirmed,93220,25,9536,160,1292,1523,449,2228,0,4235,20,407,1326,326,2526,1014,1686,9894,3139,0,22543,109,144,2281,35,19,3913,2622,388,1703,31,2216,5693,629,6205,1637,3215
14-Sep-20,2020-09-14,Confirmed,81913,11,7956,176,2403,1137,254,3336,0,3229,24,306,1334,368,2488,1263,1229,8244,2540,0,17066,139,96,2483,14,131,4198,2421,393,1730,33,1417,5752,255,5159,1043,3211
15-Sep-20,2020-09-15,Confirmed,91098,17,8846,169,2409,1575,347,3450,0,4263,18,613,1349,412,2493,1702,1329,7576,3216,0,20482,174,239,2323,40,15,3645,2382,375,1760,54,2058,5697,531,6841,1391,3227
16-Sep-20,2020-09-16,Confirmed,97860,19,8835,226,2394,1531,366,3189,0,4473,27,628,1364,460,2694,1635,1590,9725,3830,0,23365,158,110,2462,12,34,4270,2702,510,1782,48,2273,5652,454,6229,1540,3237
17-Sep-20,2020-09-17,Confirmed,96787,11,8702,159,1380,1592,288,3809,0,4432,21,644,1379,395,2457,1026,1467,9366,4351,0,24619,162,110,2391,26,43,4241,2848,317,1793,53,2159,5560,527,6029,1192,3197
18-Sep-20,2020-09-18,Confirmed,92973,27,8096,154,2509,1147,260,3842,0,4127,28,596,1410,432,2488,1478,1330,8626,4167,0,21656,90,177,2552,28,51,4180,2774,485,1817,29,2043,5488,273,6494,868,3192
19-Sep-20,2020-09-19,Confirmed,92574,13,8218,245,2595,1616,290,2617,0,4071,28,643,1432,286,2691,1282,1492,8364,4644,0,20519,112,117,2607,14,35,4209,2723,543,1834,39,2123,5569,535,5729,2078,3188
20-Sep-20,2020-09-20,Confirmed,87395,7,7738,135,1227,1555,286,1949,0,3812,37,407,1407,221,2305,1492,1457,8191,4696,0,20627,101,170,2579,30,59,4330,2160,467,1865,49,2137,5516,525,5758,878,3177
21-Sep-20,2020-09-21,Confirmed,74493,22,6235,210,2640,1314,216,1998,0,2548,9,324,1430,309,1818,1321,1036,7339,2910,0,15738,73,116,2523,7,93,4242,2241,268,1892,56,1302,5344,243,4618,814,3165
22-Sep-20,2020-09-22,Confirmed,83362,18,7553,249,2073,1609,248,2736,0,3816,11,590,1402,331,1795,1275,1235,6974,4125,0,18390,58,270,2544,106,60,4189,1411,493,1912,66,2166,5337,559,5650,874,3182
23-Sep-20,2020-09-23,Confirmed,86703,21,7228,289,2098,1598,180,2434,0,3714,18,536,1372,280,1986,1141,1249,6997,5376,0,21029,170,96,2346,22,67,4237,2123,543,1946,35,2296,5325,504,5143,1069,3189
24-Sep-20,2020-09-24,Confirmed,85921,32,7855,283,2091,1203,242,2272,0,3834,15,673,1408,337,1698,1349,1104,7710,6324,0,19164,122,161,2304,46,59,4340,1756,668,1981,64,2176,5692,451,4591,684,3196
25-Sep-20,2020-09-25,Confirmed,85717,15,7073,255,1792,1632,244,2942,0,3827,12,519,1442,293,2024,1271,1218,8655,6477,0,17794,75,254,2227,27,38,4208,1876,594,2010,92,2381,5679,341,4256,928,3190
26-Sep-20,2020-09-26,Confirmed,88759,15,7293,198,1736,1457,168,3896,0,3372,7,503,1417,317,1689,1226,1217,8811,7006,0,20419,54,260,2311,49,94,4356,1588,543,2045,48,2239,5647,278,4302,949,3181
27-Sep-20,2020-09-27,Confirmed,82770,20,6923,135,875,1527,173,2272,0,3292,6,384,1411,195,1515,974,1141,9543,7445,0,18056,90,248,2310,30,84,3922,1422,368,2084,38,1967,5791,320,4250,764,3185
28-Sep-20,2020-09-28,Confirmed,69669,9,5487,328,3644,1150,125,3725,0,1984,10,438,1404,266,1630,1508,824,6892,4538,0,11921,60,178,1957,43,11,3235,1269,285,2112,25,1378,5589,193,3790,457,3155
29-Sep-20,2020-09-29,Confirmed,80500,18,6190,221,3592,1439,138,2197,0,3227,20,381,1381,290,1562,1123,1081,10453,7354,0,14976,101,269,1877,50,83,3067,1085,381,2148,41,2072,5546,432,3981,493,3188
30-Sep-20,2020-09-30,Confirmed,86748,14,6133,243,3590,1435,122,2947,0,3390,8,641,1390,229,1625,1111,975,8856,8830,0,18317,176,237,2004,28,123,3443,1426,478,2173,75,2103,5659,381,4226,1005,3281
01-Oct-20,2020-10-01,Confirmed,81784,13,6751,224,1585,1370,119,2551,0,3037,14,524,1350,243,1313,1013,1093,10070,8135,0,16476,163,128,2041,32,81,3615,1265,480,2193,38,2214,5688,332,4019,248,3275
02-Oct-20,2020-10-02,Confirmed,79883,10,6555,200,1416,1431,155,2637,0,2920,7,513,1310,235,1476,736,1090,8793,9258,0,15591,231,286,2019,31,74,3600,1062,510,2211,42,2009,5595,296,3894,311,3310
03-Oct-20,2020-10-03,Confirmed,75479,10,6224,201,1632,983,148,2610,0,2258,7,445,1343,241,1188,877,975,9886,7834,0,14348,423,252,1811,54,111,3053,1106,218,2150,39,1718,5622,190,3631,503,3340
04-Oct-20,2020-10-04,Confirmed,74770,16,6242,127,756,1261,85,1924,0,2683,17,428,1302,156,1302,933,878,10145,8553,0,12548,200,206,1720,17,123,3326,838,337,2184,43,1949,5489,322,3840,1419,3357
05-Oct-20,2020-10-05,Confirmed,60130,15,4256,235,1518,907,133,2681,0,1947,5,391,1327,182,1031,816,632,7051,5042,0,10244,111,250,1460,0,42,2617,1029,188,2165,17,1335,5395,159,2971,510,3348
06-Oct-20,2020-10-06,Confirmed,71869,13,5795,224,1184,1265,129,2888,0,2676,11,519,1335,250,1206,847,738,9993,7871,0,12258,270,135,1570,8,68,2673,830,405,2121,25,1983,5017,275,3500,338,3370
07-Oct-20,2020-10-07,Confirmed,78809,23,5120,260,1307,1304,113,2846,0,2871,17,432,1311,282,1283,829,621,10947,10606,0,14578,128,249,1639,20,53,2995,852,479,2151,99,2154,5447,237,3389,630,3455
08-Oct-20,2020-10-08,Confirmed,70797,17,5292,212,1188,1244,102,2873,0,2726,11,432,1278,213,1284,784,696,10704,5445,0,13395,96,190,1715,2,21,3144,848,378,2138,12,1896,5088,214,3133,400,3526
09-Oct-20,2020-10-09,Confirmed,73305,24,5145,281,1019,1155,63,2958,0,2860,8,489,1243,199,1250,768,636,10913,9250,0,12134,127,131,1607,7,152,2697,743,365,2180,33,1891,5185,223,3207,704,3573
10-Oct-20,2020-10-10,Confirmed,74418,16,5653,238,971,1140,96,2688,0,2866,12,343,1221,267,1158,697,635,10517,11755,0,11416,156,282,1616,5,61,2854,858,337,2123,42,1811,5242,171,3046,462,3591
11-Oct-20,2020-10-11,Confirmed,67789,13,5210,149,396,1302,85,2114,0,2780,11,432,1181,164,1065,574,569,9523,9347,0,10792,139,234,1575,13,70,2546,656,308,2144,39,1717,5015,199,3267,526,3612
12-Oct-20,2020-10-12,Confirmed,54262,18,3224,220,1521,732,94,2875,0,1849,5,308,1169,170,1066,510,398,7606,5930,0,7089,88,230,1478,9,221,2423,562,188,2132,7,1021,4879,109,2182,296,3583
13-Oct-20,2020-10-13,Confirmed,63717,13,4622,194,1482,1223,71,2619,0,3036,0,408,1158,184,1081,701,677,8191,8764,0,8522,67,237,1463,18,123,2275,676,267,2035,50,1708,4666,217,2957,294,3631
14-Oct-20,2020-10-14,Confirmed,67811,10,3892,207,1427,1326,72,2830,0,3324,3,356,1175,246,1205,633,701,9265,6244,0,10552,153,301,5515,10,53,2604,549,241,2021,42,1446,4462,181,2593,429,3677
15-Oct-20,2020-10-15,Confirmed,63441,16,4038,203,769,1276,74,2819,0,3483,1,332,1185,295,1199,583,648,8477,7789,0,10226,173,284,1308,8,76,2470,470,241,2039,41,1432,4410,172,2672,423,3720
16-Oct-20,2020-10-16,Confirmed,62304,10,3967,198,767,1062,55,2472,0,3428,5,321,1191,219,1227,473,697,7542,7283,0,11447,139,337,1352,9,112,2138,507,280,2010,31,1554,4389,162,2552,549,3771
17-Oct-20,2020-10-17,Confirmed,61893,11,3676,179,642,1173,50,2515,0,3259,3,309,1161,275,1148,542,610,7184,9016,0,10259,101,426,1222,16,94,2196,417,212,1992,36,1451,4295,134,2725,606,3865
18-Oct-20,2020-10-18,Confirmed,56519,25,3986,57,318,1152,64,1894,0,3299,3,187,1091,170,952,385,578,7012,7631,0,9060,104,322,1030,8,118,2019,476,163,1985,30,1436,3914,141,2486,376,3983
19-Oct-20,2020-10-19,Confirmed,45506,18,2918,238,698,912,40,2376,0,2154,2,159,996,168,1201,490,427,5018,5022,0,5984,28,315,1015,0,137,1982,473,106,1960,4,948,3536,85,1719,336,3992
20-Oct-20,2020-10-20,Confirmed,54348,15,3503,135,666,1837,57,2507,0,3579,9,285,1126,222,940,572,589,6297,6591,0,8151,57,284,975,27,67,1904,487,205,1897,42,1486,3094,135,2289,241,4029
21-Oct-20,2020-10-21,Confirmed,56264,27,3746,134,701,1277,54,2360,0,3686,13,308,1137,264,1193,647,624,5872,8369,0,8142,28,214,1118,30,119,1931,498,170,1810,34,1579,3086,112,2321,505,4069
22-Oct-20,2020-10-22,Confirmed,54371,16,3620,165,508,1058,51,2491,0,3882,6,247,1136,223,1128,549,584,5778,7482,0,7539,99,345,1045,31,157,1913,605,210,1822,50,1456,3077,125,2383,402,4157
23-Oct-20,2020-10-23,Confirmed,53931,23,3765,68,427,1093,72,2450,0,4086,6,227,1112,196,1270,435,586,5356,8511,0,7347,81,156,953,18,140,1793,464,154,1815,43,1421,3057,145,2202,288,4143
24-Oct-20,2020-10-24,Confirmed,50366,18,3342,66,258,1054,57,2011,0,4116,4,218,1021,173,1299,383,577,4471,8253,0,6417,83,245,1004,30,79,1695,483,126,1852,49,1273,2886,65,2178,359,4148
25-Oct-20,2020-10-25,Confirmed,45922,20,2997,33,204,749,61,1368,0,4136,3,211,919,157,1240,258,532,4439,6843,0,6059,136,138,951,58,111,1633,415,81,1821,16,978,2869,86,2032,221,4127
26-Oct-20,2020-10-26,Confirmed,36019,8,1901,147,215,513,47,1649,0,2832,0,290,908,216,1153,220,364,3130,4287,0,3645,0,264,720,46,37,1480,336,143,1805,5,582,2708,36,1798,368,4121
27-Oct-20,2020-10-27,Confirmed,43036,21,2901,81,403,678,67,2046,0,4853,3,215,992,231,1248,318,452,3691,5457,0,5363,70,180,514,34,63,1247,346,146,1796,23,837,2522,36,1986,213,3957
28-Oct-20,2020-10-28,Confirmed,50188,15,2949,108,448,780,60,1929,0,5673,6,221,980,332,1518,345,536,3146,8790,0,6738,90,205,788,80,61,1540,526,101,1785,12,1481,2516,160,1980,304,3924
29-Oct-20,2020-10-29,Confirmed,48765,16,2905,88,398,783,80,2005,0,5739,6,233,987,327,1594,395,551,4025,7020,0,5902,77,242,728,49,70,1617,464,178,1790,18,1504,2652,113,1861,305,3989
30-Oct-20,2020-10-30,Confirmed,48117,12,2886,84,380,1018,59,1718,0,5891,5,215,969,101,1650,323,566,3589,6638,0,6190,77,221,691,38,51,1547,431,147,1794,20,1531,2608,97,2187,349,3979
31-Oct-20,2020-10-31,Confirmed,47228,15,2783,100,336,800,67,1964,0,5062,3,210,935,482,1743,474,455,3014,7983,0,5548,70,230,669,28,102,1470,500,105,1780,27,1445,2511,54,1781,413,3993
01-Nov-20,2020-11-01,Confirmed,45928,8,2618,29,166,777,58,1543,0,5664,2,142,860,205,1670,326,540,3652,7025,0,5369,155,248,723,34,28,1709,317,96,1754,18,1416,2504,77,1969,222,3987
02-Nov-20,2020-11-02,Confirmed,37592,12,1916,117,465,577,52,1700,0,4001,4,186,875,334,1566,403,385,2576,4138,0,4009,71,341,635,1,21,1389,396,69,1748,9,922,2481,58,1777,331,3957
03-Nov-20,2020-11-03,Confirmed,46027,20,2849,85,379,846,80,1724,0,6725,0,235,954,334,1684,397,478,2756,6862,0,4909,63,150,667,35,55,1201,415,147,1725,37,1536,2435,137,1726,316,3981
04-Nov-20,2020-11-04,Confirmed,50465,17,2477,77,380,541,94,2262,0,6842,4,183,975,433,1952,301,512,3377,8516,0,5505,60,262,707,101,56,1474,527,104,1770,62,1637,2487,116,2167,388,3987
05-Nov-20,2020-11-05,Confirmed,47628,14,2745,84,313,741,92,1734,0,6715,4,172,990,444,2064,355,524,3156,6820,0,5246,92,222,734,65,57,1385,521,121,1810,29,1539,2348,132,1852,480,3948
