date,dateymd,status,Total,Andaman & Nicobar Island,Andhra Pradesh,Arunanchal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Daman & Diu,NCT of Delhi,Dadara & Nagar Havelli,Goa,Gujarat,Himachal Pradesh,Haryana,Jharkhand,Jammu & Kashmir,Karnataka,Kerala,Lakshadweep,Maharashtra,Meghalaya,Manipur,Madhya Pradesh,Mizoram,Nagaland,Odisha,Punjab,Puducherry,Rajasthan,Sikkim,Telangana,Tamil Nadu,Tripura,Uttar Pradesh,Uttarakhand,West Bengal
25-Aug-20,2020-08-25,Deceased,1066,2,92,0,8,17,3,15,0,17,0,9,20,1,10,12,14,148,10,0,329,0,2,19,0,0,9,49,8,13,0,9,107,6,72,6,58
26-Aug-20,2020-08-26,Deceased,1017,4,81,0,14,9,1,10,0,17,0,8,17,2,11,15,19,133,13,0,295,0,1,17,0,0,13,41,8,12,0,10,118,4,82,6,55
27-Aug-20,2020-08-27,Deceased,1066,1,92,0,4,9,2,14,0,22,0,6,17,1,12,15,14,141,10,0,355,1,0,24,0,0,7,37,10,13,0,8,109,2,76,9,53
28-Aug-20,2020-08-28,Deceased,1019,0,81,2,8,12,2,6,0,20,0,4,14,0,15,12,7,136,7,0,331,1,2,17,0,0,8,51,9,12,0,11,102,4,77,11,56
29-Aug-20,2020-08-29,Deceased,943,2,82,0,3,5,0,11,0,15,0,3,13,1,9,9,7,115,6,0,328,0,1,22,0,0,14,41,12,13,0,9,87,5,62,11,53
30-Aug-20,2020-08-30,Deceased,960,1,88,0,7,9,7,7,0,22,0,5,17,1,12,12,9,106,7,0,296,0,0,29,0,0,12,56,10,13,0,10,94,4,67,7,50
31-Aug-20,2020-08-31,Deceased,816,1,85,0,10,6,4,8,0,18,0,9,14,3,7,7,9,113,7,0,184,0,0,20,0,0,10,49,7,13,0,9,91,5,63,12,52
01-Sep-20,2020-09-01,Deceased,1027,0,84,0,9,15,1,10,0,18,0,2,14,4,17,11,14,135,4,0,320,2,1,32,0,0,11,59,12,13,1,9,96,10,56,11,55
02-Sep-20,2020-09-02,Deceased,1026,1,72,0,8,13,2,12,0,19,0,10,12,1,15,10,15,113,7,0,292,1,0,27,0,0,11,106,13,12,0,10,98,5,74,11,56
03-Sep-20,2020-09-03,Deceased,1083,1,75,1,7,6,4,16,0,19,0,8,16,5,19,6,11,104,10,0,391,0,3,30,0,0,8,72,7,14,1,10,92,8,75,9,55
04-Sep-20,2020-09-04,Deceased,1066,1,76,0,15,13,5,22,0,13,0,8,14,2,19,3,12,116,11,0,378,1,3,30,0,0,9,49,20,13,0,10,79,3,71,12,58
05-Sep-20,2020-09-05,Deceased,1044,1,71,0,7,9,1,19,0,25,0,9,16,4,22,15,15,128,11,0,312,1,1,30,0,0,7,69,18,14,0,11,64,7,81,18,58
06-Sep-20,2020-09-06,Deceased,1005,0,70,0,8,4,2,24,0,29,0,7,14,1,25,7,14,95,10,0,328,1,2,29,0,0,8,54,16,15,0,9,85,8,77,11,52
07-Sep-20,2020-09-07,Deceased,1129,0,70,0,10,7,3,15,0,32,0,9,15,1,23,13,17,141,12,0,423,1,0,17,0,0,10,61,11,14,0,9,89,5,56,7,58
08-Sep-20,2020-09-08,Deceased,1107,0,73,1,8,4,1,12,0,19,0,11,13,4,25,14,14,146,13,0,380,0,1,20,0,0,13,67,12,13,2,11,87,3,71,12,57
09-Sep-20,2020-09-09,Deceased,1168,1,74,0,18,10,2,70,0,20,0,6,16,3,28,16,17,128,12,0,380,2,1,31,0,0,11,71,10,14,0,10,78,9,65,12,53
10-Sep-20,2020-09-10,Deceased,1213,0,68,0,18,10,3,16,0,28,0,6,15,3,25,5,13,129,12,0,495,1,4,21,0,0,11,88,6,14,0,11,64,6,94,5,41
11-Sep-20,2020-09-11,Deceased,1202,0,77,1,16,12,3,25,0,21,0,8,16,5,25,15,9,130,14,0,442,4,0,30,0,0,14,63,12,15,4,13,77,5,76,11,57
12-Sep-20,2020-09-12,Deceased,1111,0,67,0,23,11,6,21,0,28,0,10,15,2,24,10,10,94,15,0,391,1,1,37,0,0,11,76,5,14,2,10,76,10,67,14,59
13-Sep-20,2020-09-13,Deceased,1140,0,66,0,16,14,1,16,0,29,0,4,15,4,19,13,14,104,14,0,416,1,1,34,0,0,10,68,15,15,3,11,74,12,80,12,58
14-Sep-20,2020-09-14,Deceased,1054,1,60,1,13,9,5,18,0,26,0,14,17,5,25,6,17,119,15,0,363,2,0,29,0,0,11,67,9,14,0,13,53,6,62,15,58
15-Sep-20,2020-09-15,Deceased,1281,0,69,2,10,5,1,15,0,36,0,11,17,8,26,10,19,97,11,0,515,1,1,29,0,2,8,91,11,14,3,10,68,7,113,9,59
16-Sep-20,2020-09-16,Deceased,1140,0,64,0,19,12,5,23,0,33,0,4,12,1,19,8,18,55,14,0,474,0,1,24,0,0,11,78,13,15,0,12,57,10,86,9,61
17-Sep-20,2020-09-17,Deceased,1175,0,72,0,17,7,5,17,0,38,0,8,14,7,24,11,19,93,10,0,468,3,3,33,0,0,13,54,13,14,4,9,59,5,81,13,60
18-Sep-20,2020-09-18,Deceased,1221,0,67,0,12,4,4,17,0,30,0,8,16,12,23,12,15,179,12,0,440,2,1,24,0,0,13,60,6,15,3,11,67,6,98,4,59
19-Sep-20,2020-09-19,Deceased,1149,0,58,0,8,2,6,19,0,38,0,7,16,5,28,13,21,114,18,0,425,2,3,42,0,0,9,51,11,14,2,9,66,7,84,14,56
20-Sep-20,2020-09-20,Deceased,1135,0,57,0,14,3,4,13,0,37,0,9,17,4,29,2,14,101,16,0,455,0,2,27,0,0,10,56,10,14,1,8,60,4,94,13,61
21-Sep-20,2020-09-21,Deceased,1056,0,51,0,16,6,3,13,0,32,0,9,17,7,28,9,23,122,18,0,344,2,2,37,0,0,9,47,9,16,0,9,60,6,88,10,62
22-Sep-20,2020-09-22,Deceased,1085,0,51,1,8,3,4,28,0,37,0,8,16,5,29,15,18,83,19,0,392,2,1,28,0,0,11,66,6,15,0,10,76,3,77,11,62
23-Sep-20,2020-09-23,Deceased,1123,0,45,0,11,1,10,10,0,36,0,8,15,5,27,7,20,38,20,0,479,2,2,42,0,1,15,64,8,15,1,10,63,2,87,17,61
24-Sep-20,2020-09-24,Deceased,1144,0,52,0,11,4,7,24,0,36,0,7,14,10,22,4,22,65,21,0,459,1,0,45,0,0,16,76,6,15,1,8,66,7,67,13,62
25-Sep-20,2020-09-25,Deceased,1093,0,48,0,17,3,1,25,0,24,0,3,12,7,18,9,21,86,22,0,416,0,1,30,0,0,15,68,7,15,0,10,72,5,84,13,59
26-Sep-20,2020-09-26,Deceased,1124,0,57,0,13,5,0,40,0,46,0,5,13,7,18,9,20,86,21,0,430,0,1,29,0,0,16,54,6,14,0,11,85,3,67,11,56
27-Sep-20,2020-09-27,Deceased,1040,1,45,0,17,2,2,31,0,42,0,10,10,11,16,9,7,79,21,0,380,0,0,26,0,0,14,50,13,15,2,9,80,2,77,8,60
28-Sep-20,2020-09-28,Deceased,775,0,37,1,12,4,6,29,0,37,0,6,12,5,24,9,14,59,20,0,180,3,0,35,0,1,16,46,2,15,2,7,70,3,58,6,56
29-Sep-20,2020-09-29,Deceased,1178,0,35,1,13,2,5,39,0,48,0,12,11,3,25,12,18,136,22,0,430,1,1,39,0,0,15,75,2,15,0,9,70,3,63,11,62
30-Sep-20,2020-09-30,Deceased,1179,0,48,0,17,10,4,41,0,41,0,9,11,3,26,13,17,87,23,0,481,2,2,35,0,0,14,47,4,15,2,11,67,1,69,20,59
01-Oct-20,2020-10-01,Deceased,1099,0,41,0,14,2,2,29,0,40,0,12,10,9,20,8,17,130,29,0,394,2,1,20,0,0,17,45,4,14,3,8,66,6,80,14,59
02-Oct-20,2020-10-02,Deceased,1068,0,31,2,10,4,5,16,0,37,0,2,15,7,23,8,14,125,20,0,424,1,1,36,0,0,16,50,7,16,1,10,67,3,53,11,53
03-Oct-20,2020-10-03,Deceased,937,0,41,0,14,2,3,29,0,34,0,8,12,8,25,5,19,100,22,0,278,2,2,27,0,0,17,61,2,14,2,8,65,3,60,12,62
04-Oct-20,2020-10-04,Deceased,903,0,40,0,14,3,2,14,0,38,0,6,9,7,20,9,11,67,23,0,326,0,3,35,0,0,15,41,5,15,2,10,66,4,52,4,62
05-Oct-20,2020-10-05,Deceased,886,1,38,1,11,9,3,36,0,32,0,4,13,7,21,4,10,84,23,0,263,5,1,29,0,0,17,38,4,14,1,8,62,6,63,17,61
06-Oct-20,2020-10-06,Deceased,990,0,33,1,18,1,3,23,0,39,0,8,10,5,18,10,16,91,25,0,370,1,3,25,0,0,16,38,3,15,3,10,71,2,61,8,63
07-Oct-20,2020-10-07,Deceased,963,0,34,1,7,2,2,30,0,35,0,9,9,2,19,10,14,113,22,0,355,0,2,30,0,0,18,33,5,16,2,8,67,0,47,11,58
08-Oct-20,2020-10-08,Deceased,967,1,42,1,9,2,4,24,0,37,0,7,10,7,20,8,9,101,24,0,358,0,3,29,0,0,16,29,5,15,1,12,68,3,45,14,63
09-Oct-20,2020-10-09,Deceased,929,0,31,1,8,5,2,38,0,39,0,7,9,7,14,6,15,114,25,0,302,1,3,27,0,0,17,32,2,16,2,7,68,7,48,14,62
10-Oct-20,2020-10-10,Deceased,921,0,35,0,9,10,2,39,0,48,0,8,10,3,10,3,7,102,23,0,308,1,2,25,0,0,15,25,1,15,1,9,67,2,60,18,62
11-Oct-20,2020-10-11,Deceased,813,0,30,1,5,2,1,18,0,29,0,8,9,2,7,3,9,75,25,0,305,1,3,25,0,0,16,35,4,14,1,5,65,2,41,13,59
12-Oct-20,2020-10-12,Deceased,710,0,32,0,10,9,1,33,0,40,0,4,8,1,13,11,11,70,22,0,169,1,2,21,0,1,18,27,2,15,1,6,62,1,44,15,60
13-Oct-20,2020-10-13,Deceased,727,0,35,4,4,6,5,20,0,45,0,3,10,3,9,7,7,87,21,0,187,1,4,26,0,1,17,34,2,14,2,5,57,1,28,20,62
14-Oct-20,2020-10-14,Deceased,690,0,28,1,4,6,2,33,0,44,0,5,11,1,13,6,12,75,20,0,158,5,6,15,0,3,15,31,1,15,0,8,52,1,41,14,64
15-Oct-20,2020-10-15,Deceased,882,0,38,1,9,5,2,46,0,26,0,6,11,5,9,8,6,85,23,0,337,3,1,24,0,0,17,29,2,14,0,8,49,1,36,18,62
16-Oct-20,2020-10-16,Deceased,840,1,25,0,10,9,5,40,0,22,0,6,11,2,11,5,8,73,24,0,306,2,5,25,0,0,15,26,1,15,0,7,60,4,46,15,61
17-Oct-20,2020-10-17,Deceased,1032,0,24,0,12,9,1,14,0,35,0,7,9,3,6,8,6,71,26,0,463,0,2,18,0,4,17,19,3,12,0,9,54,3,40,95,61
18-Oct-20,2020-10-18,Deceased,582,0,23,0,3,6,1,39,0,28,0,6,9,3,0,7,7,51,22,0,150,0,5,20,0,0,14,13,0,13,1,6,56,3,29,3,64
19-Oct-20,2020-10-19,Deceased,589,0,24,0,7,7,0,56,0,31,0,5,8,4,8,3,9,64,21,0,125,0,1,13,0,0,17,17,1,12,2,4,52,2,27,6,63
20-Oct-20,2020-10-20,Deceased,714,0,28,1,9,8,1,50,0,41,0,6,8,2,12,7,9,66,24,0,213,1,4,25,0,0,16,8,2,14,1,7,47,0,29,13,61
21-Oct-20,2020-10-21,Deceased,701,0,27,0,5,8,0,44,0,47,0,2,9,5,14,2,5,88,26,0,180,1,3,17,0,0,13,23,3,14,0,5,39,1,41,14,64
22-Oct-20,2020-10-22,Deceased,686,1,16,1,7,7,3,52,0,35,0,7,7,5,14,8,10,74,23,0,198,1,3,14,0,0,15,12,2,12,0,5,45,2,35,8,64
23-Oct-20,2020-10-23,Deceased,655,1,20,1,4,8,2,58,0,26,0,4,6,1,17,3,12,51,26,0,184,1,5,13,0,0,18,23,2,14,0,6,33,5,40,11,60
24-Oct-20,2020-10-24,Deceased,578,0,22,0,2,8,2,55,0,36,0,2,6,5,15,2,6,52,25,0,137,1,6,20,0,3,15,12,2,12,0,5,35,1,24,5,59
25-Oct-20,2020-10-25,Deceased,483,0,21,0,4,7,2,25,0,33,0,6,7,1,7,2,8,32,26,0,112,1,1,10,0,1,16,10,2,13,1,4,31,3,28,9,60
26-Oct-20,2020-10-26,Deceased,485,0,19,2,2,9,4,43,0,54,0,6,4,2,10,6,6,42,20,0,84,0,5,5,0,2,14,8,0,14,1,4,32,0,20,8,59
27-Oct-20,2020-10-27,Deceased,511,0,19,1,6,7,1,20,0,44,0,3,5,5,13,4,7,44,24,0,115,1,6,8,0,0,13,13,0,14,2,4,27,1,38,6,58
28-Oct-20,2020-10-28,Deceased,515,0,18,0,3,4,1,55,0,40,0,7,6,2,8,4,4,55,27,0,91,3,6,15,1,1,12,20,2,10,0,4,35,0,18,2,60
29-Oct-20,2020-10-29,Deceased,562,1,16,1,6,7,1,53,0,27,0,5,4,6,8,3,11,45,26,0,156,2,4,16,0,1,13,10,2,11,0,5,35,1,25,0,61
30-Oct-20,2020-10-30,Deceased,550,0,17,0,3,8,0,49,0,47,0,5,6,5,11,0,5,49,28,0,127,0,4,12,0,4,11,19,0,10,0,6,38,1,24,2,59
31-Oct-20,2020-10-31,Deceased,469,0,14,0,4,6,1,63,0,41,0,2,5,6,12,1,7,28,27,0,74,1,4,10,0,0,12,16,0,9,1,6,31,0,18,12,57
01-Nov-20,2020-11-01,Deceased,491,1,16,0,1,7,0,49,0,51,0,5,5,8,6,1,4,24,28,0,113,2,3,7,0,0,11,11,3,10,1,5,30,0,26,4,59
02-Nov-20,2020-11-02,Deceased,498,0,13,1,1,4,1,58,0,42,0,7,4,10,15,1,8,29,21,0,104,0,9,7,0,3,9,13,0,9,4,7,31,2,25,2,57
03-Nov-20,2020-11-03,Deceased,510,0,15,4,2,7,1,58,0,48,0,2,6,8,7,5,12,26,26,0,120,0,4,9,0,0,12,18,1,10,0,3,31,2,13,4,56
04-Nov-20,2020-11-04,Deceased,707,0,10,1,0,5,1,50,0,51,0,8,6,11,19,3,9,34,28,0,300,0,3,13,0,2,12,14,1,9,0,6,30,3,15,5,55
05-Nov-20,2020-11-05,Deceased,672,0,13,0,0,8,0,44,0,66,0,4,7,6,23,0,6,31,26,0,256,1,2,5,1,1,14,22,1,10,2,5,28,0,27,9,54
06-Nov-20,2020-11-06,Deceased,577,0,11,0,4,8,1,52,0,64,0,3,4,4,21,1,6,35,27,0,161,0,2,12,0,0,15,14,0,11,0,4,27,1,24,9,55
07-Nov-20,2020-11-07,Deceased,557,0,11,2,2,7,2,22,0,79,0,8,5,6,17,2,5,22,28,0,150,2,3,13,0,0,17,15,2,13,1,6,25,2,25,7,58
08-Nov-20,2020-11-08,Deceased,491,0,12,1,4,8,2,13,0,77,0,2,7,6,15,0,5,22,24,0,125,0,3,11,0,1,15,8,1,10,2,5,20,1,26,2,59
09-Nov-20,2020-11-09,Deceased,450,0,11,0,4,7,3,17,0,71,0,4,5,7,7,8,9,19,22,0,85,1,1,6,0,0,16,20,1,9,1,4,18,2,25,10,56
10-Nov-20,2020-11-10,Deceased,511,0,12,0,5,5,4,18,0,83,0,4,5,12,16,5,7,20,28,0,110,0,2,8,0,4,13,20,2,10,1,4,25,0,30,5,53
11-Nov-20,2020-11-11,Deceased,550,0,14,0,2,6,2,25,0,85,0,5,6,9,23,3,9,23,29,0,125,0,2,13,0,0,15,31,1,11,2,5,28,0,20,6,49
12-Nov-20,2020-11-12,Deceased,544,1,9,1,3,5,1,20,0,104,0,0,6,6,21,4,8,21,25,0,122,4,5,10,0,0,14,23,2,13,3,3,25,0,21,7,54
13-Nov-20,2020-11-13,Deceased,517,0,10,0,1,7,2,18,0,91,0,2,6,11,27,4,8,17,26,0,127,0,6,11,0,2,12,16,1,12,1,4,14,1,25,4,51
14-Nov-20,2020-11-14,Deceased,450,0,7,1,3,5,0,17,0,96,0,1,6,8,5,1,6,17,26,0,105,2,5,7,1,0,15,0,0,12,1,4,12,2,27,5,53
15-Nov-20,2020-11-15,Deceased,434,0,14,0,2,5,2,16,0,95,0,3,6,11,8,2,9,21,21,0,60,0,3,7,1,0,17,30,0,10,2,3,12,0,18,5,51
16-Nov-20,2020-11-16,Deceased,451,0,13,0,1,5,2,26,0,99,0,1,5,8,19,4,8,12,19,0,60,1,3,2,1,1,16,22,0,12,2,3,17,2,21,9,53
17-Nov-20,2020-11-17,Deceased,472,0,9,0,2,5,2,19,0,99,0,4,7,12,25,3,7,16,27,0,68,1,1,10,0,0,17,30,0,11,1,3,18,0,19,3,52
18-Nov-20,2020-11-18,Deceased,586,0,9,0,3,7,1,23,0,131,0,3,8,13,30,3,9,21,28,0,100,1,6,13,0,1,15,31,0,12,3,5,18,0,29,9,54
19-Nov-20,2020-11-19,Deceased,582,0,11,1,0,8,1,26,0,98,0,0,7,12,20,3,5,26,26,0,154,1,0,14,0,0,17,15,1,15,0,4,19,0,39,5,53
20-Nov-20,2020-11-20,Deceased,564,0,10,0,2,3,1,19,0,118,0,2,7,11,25,2,4,17,28,0,155,2,1,9,0,2,16,16,0,14,1,4,18,1,20,5,50
21-Nov-20,2020-11-21,Deceased,499,0,7,0,2,4,3,22,0,111,0,3,9,18,25,6,2,20,25,0,62,2,1,11,0,1,17,23,0,16,0,3,18,1,24,8,53
22-Nov-20,2020-11-22,Deceased,510,0,11,0,1,5,2,19,0,121,0,2,13,19,25,5,5,13,27,0,50,2,3,13,0,2,15,19,0,17,3,4,19,0,35,9,49
23-Nov-20,2020-11-23,Deceased,481,0,10,0,1,6,3,14,0,121,0,0,17,22,28,3,12,24,22,0,30,0,2,10,0,2,17,17,0,18,1,3,17,3,23,7,47
24-Nov-20,2020-11-24,Deceased,489,0,8,0,1,6,2,21,0,109,0,2,16,12,33,2,10,17,24,0,30,0,2,11,0,0,14,22,0,19,2,4,17,1,33,18,49
25-Nov-20,2020-11-25,Deceased,518,0,6,0,2,4,1,16,0,99,0,4,14,13,42,3,12,19,26,0,65,0,5,14,0,0,16,31,0,18,0,4,16,0,29,5,51
26-Nov-20,2020-11-26,Deceased,491,0,8,0,0,6,4,18,0,91,0,2,16,14,25,3,5,12,27,0,65,0,4,12,0,2,17,26,0,19,0,3,14,0,30,11,52
27-Nov-20,2020-11-27,Deceased,486,0,6,1,2,5,0,12,0,98,0,1,16,13,29,1,8,12,23,0,85,0,7,15,0,1,14,27,0,18,1,4,12,0,23,5,46
28-Nov-20,2020-11-28,Deceased,495,0,5,1,0,5,4,17,0,89,0,0,15,11,30,1,4,12,25,0,88,1,7,13,0,0,12,28,0,19,4,3,13,0,21,13,52
29-Nov-20,2020-11-29,Deceased,444,0,7,3,1,6,2,10,0,68,0,1,16,12,26,0,5,15,27,0,85,0,10,13,0,0,4,15,0,18,1,4,9,0,24,8,54
30-Nov-20,2020-11-30,Deceased,482,0,4,0,0,5,1,21,0,108,0,1,20,10,27,1,9,13,21,0,80,0,8,10,0,0,5,27,1,20,1,3,9,0,19,9,48
01-Dec-20,2020-12-01,Deceased,431,0,4,0,0,4,1,31,0,86,0,2,15,0,28,5,8,14,26,0,95,1,0,0,1,0,5,14,0,19,0,3,10,0,0,7,52
